question_id,set_id,question_no,section,question_type,passage_id,prompt,question_text_ja,option_A,option_B,option_C,option_D,option_A_ja,option_B_ja,option_C_ja,option_D_ja,correct_option,correct_answer_text,correct_answer_text_ja,explanation_ja,vocabulary_notes_ja,difficulty,skill_tag,weak_point_tag,target_vocab,source_style
SET07-Q23,SET07,23,阅读理解,reading_comprehension,SET07-P03,What did the posters ask people to do?,本文の内容に合う答えを選びなさい：何 did the posters ask people to do?,Buy new bags.,Open windows.,Eat lunch outside.,Turn off taps carefully.,Buy new bags.,Open windows.,Eat lunch outside.,Turn off taps carefully.,D,Turn off taps carefully.,Turn off taps carefully.,本文の内容に合う答えは「Turn off taps carefully.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = Turn off taps carefully.（Turn off taps carefully.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q24,SET07,24,阅读理解,reading_comprehension,SET07-P03,What happened after two months?,本文の内容に合う答えを選びなさい：何 happened after two months?,The school used less water.,Students stopped making posters.,The school closed.,The science rooms became larger.,The school used less water.,Students stopped making posters.,The school closed.,The science rooms became larger.,A,The school used less water.,The school used less water.,本文の内容に合う答えは「The school used less water.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = The school used less water.（The school used less water.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q25,SET07,25,阅读理解,reading_comprehension,SET07-P04,What was difficult for elderly people?,本文の内容に合う答えを選びなさい：何 was difficult for elderly people?,Visiting other countries.,Walking twenty minutes to the bus stop.,Buying raincoats.,Reading bus maps in English.,Visiting other countries.,Walking twenty minutes to the bus stop.,Buying raincoats.,Reading bus maps in English.,B,Walking twenty minutes to the bus stop.,Walking twenty minutes to the bus stop.,本文の内容に合う答えは「Walking twenty minutes to the bus stop.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = Walking twenty minutes to the bus stop.（Walking twenty minutes to the bus stop.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q26,SET07,26,阅读理解,reading_comprehension,SET07-P04,Where does the new bus stop?,本文の内容に合う答えを選びなさい：どこ does the new bus stop?,Inside the library.,In front of the community center.,Behind the airport.,Next to a farm.,Inside the library.,In front of the community center.,Behind the airport.,Next to a farm.,B,In front of the community center.,In front of the community center.,本文の内容に合う答えは「In front of the community center.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = In front of the community center.（In front of the community center.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q27,SET07,27,阅读理解,reading_comprehension,SET07-P04,What can people visit more easily?,本文の内容に合う答えを選びなさい：何 can people visit more easily?,A mountain village.,Foreign schools.,Only the ocean.,"The library, hospital, and shops.",A mountain village.,Foreign schools.,Only the ocean.,"The library, hospital, and shops.",D,"The library, hospital, and shops.","The library, hospital, and shops.","本文の内容に合う答えは「The library, hospital, and shops.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。","読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = The library, hospital, and shops.（The library, hospital, and shops.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q28,SET07,28,阅读理解,reading_comprehension,SET07-P05,What was the contest about?,本文の内容に合う答えを選びなさい：何 was the contest about?,Fast cars.,Old computers.,Famous actors.,Local nature.,Fast cars.,古いコンピューター。,Famous actors.,Local nature.,D,Local nature.,Local nature.,本文の内容に合う答えは「Local nature.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = Local nature.（Local nature.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q29,SET07,29,阅读理解,reading_comprehension,SET07-P05,Who took the winning photo?,本文の内容に合う答えを選びなさい：誰 took the winning photo?,A professional singer.,The mayor.,A 13-year-old student.,A foreign tourist.,A professional singer.,The mayor.,A 13-year-old student.,A foreign tourist.,C,A 13-year-old student.,A 13-year-old student.,本文の内容に合う答えは「A 13-year-old student.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = A 13-year-old student.（A 13-year-old student.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET07-Q30,SET07,30,阅读理解,reading_comprehension,SET07-P05,Where will the photo be used?,本文の内容に合う答えを選びなさい：どこ will the photo be used?,On a train ticket.,In a science textbook.,At a restaurant menu.,On next year’s town calendar.,On a train ticket.,In a science textbook.,At a restaurant menu.,On next year’s town calendar.,D,On next year’s town calendar.,On next year’s town calendar.,本文の内容に合う答えは「On next year’s town calendar.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = On next year’s town calendar.（On next year’s town calendar.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET08-Q01,SET08,1,短句填空,sentence_fill,,Aya practiced the piano every day and finally won first (____) in the contest.,Aya practiced the piano every day and finally won first （　） in the contest.,prize,habit,reason,noise,賞,habit,reason,noise,A,prize,賞,文脈から「prize」が最も自然です。意味は「賞」です。空所の前後の言葉を手がかりにすると選びやすくなります。,"prize = 賞
文脈：空所の前後から意味を判断する。",EIKEN_Pre2,noun,vocabulary,prize,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET08-Q02,SET08,2,短句填空,sentence_fill,,"My brother is too young to cook by himself, so an adult must (____) him in the kitchen.",弟は一人で料理するには幼すぎるので、大人が台所で彼を（　）必要があります。,print,watch,fold,miss,印刷する,見守る,折る,逃す／恋しく思う,B,watch,見守る,文脈から「watch」が最も自然です。意味は「見守る」です。空所の前後の言葉を手がかりにすると選びやすくなります。,"watch = 見守る
文脈：空所の前後から意味を判断する。",EIKEN_Pre2,verb,vocabulary,watch,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET08-Q03,SET08,3,短句填空,sentence_fill,,The museum guide spoke slowly so that everyone could (____) her explanation.,博物館の案内係は、みんなが説明を（　）できるようにゆっくり話しました。,understand,return,damage,borrow,理解する,返す,損害を与える,借りる,A,understand,理解する,文脈から「understand」が最も自然です。意味は「理解する」です。空所の前後の言葉を手がかりにすると選びやすくなります。,"understand = 理解する
文脈：空所の前後から意味を判断する。",EIKEN_Pre2,verb,vocabulary,understand,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
